tp,fp,fn,tn,precision,recall,f1,false_positive_rate,fault_events,detected_fault_events,fault_event_recall,top10_precision,top10_recall,top20_precision,top20_recall,top30_precision,top30_recall,variant,split,high_threshold,urgent_threshold,w_pre_event,w_leadtime,w_group
40,0,37,106,1,0.519480519481,0.683760683761,0,8,5,0.625,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.00_1.00,holdout,50,65,0,0,1
173,0,22,682,1,0.887179487179,0.940217391304,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.00_1.00,train,50,65,0,0,1
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.00_1.00,validation,50,65,0,0,1
40,0,37,106,1,0.519480519481,0.683760683761,0,8,5,0.625,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.05_0.95,holdout,52.5,67.5,0,0.05,0.95
173,0,22,682,1,0.887179487179,0.940217391304,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.05_0.95,train,52.5,67.5,0,0.05,0.95
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.05_0.95,validation,52.5,67.5,0,0.05,0.95
40,0,37,106,1,0.519480519481,0.683760683761,0,8,5,0.625,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.10_0.90,holdout,52.5,67.5,0,0.1,0.9
173,0,22,682,1,0.887179487179,0.940217391304,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.10_0.90,train,52.5,67.5,0,0.1,0.9
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.10_0.90,validation,52.5,67.5,0,0.1,0.9
44,0,33,106,1,0.571428571429,0.727272727273,0,8,6,0.75,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.15_0.85,holdout,52.5,67.5,0,0.15,0.85
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.15_0.85,train,52.5,67.5,0,0.15,0.85
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.15_0.85,validation,52.5,67.5,0,0.15,0.85
40,0,37,106,1,0.519480519481,0.683760683761,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.20_0.80,holdout,55,70,0,0.2,0.8
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.20_0.80,train,55,70,0,0.2,0.8
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.20_0.80,validation,55,70,0,0.2,0.8
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.25_0.75,holdout,55,70,0,0.25,0.75
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.25_0.75,train,55,70,0,0.25,0.75
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.25_0.75,validation,55,70,0,0.25,0.75
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.30_0.70,holdout,55,70,0,0.3,0.7
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.30_0.70,train,55,70,0,0.3,0.7
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.30_0.70,validation,55,70,0,0.3,0.7
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.35_0.65,holdout,55,70,0,0.35,0.65
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.35_0.65,train,55,70,0,0.35,0.65
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.35_0.65,validation,55,70,0,0.35,0.65
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.40_0.60,holdout,57.5,72.5,0,0.4,0.6
177,0,18,682,1,0.907692307692,0.951612903226,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.40_0.60,train,57.5,72.5,0,0.4,0.6
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.40_0.60,validation,57.5,72.5,0,0.4,0.6
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.45_0.55,holdout,57.5,72.5,0,0.45,0.55
161,0,34,682,1,0.825641025641,0.904494382022,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.45_0.55,train,57.5,72.5,0,0.45,0.55
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.45_0.55,validation,57.5,72.5,0,0.45,0.55
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.50_0.50,holdout,57.5,72.5,0,0.5,0.5
161,0,34,682,1,0.825641025641,0.904494382022,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.50_0.50,train,57.5,72.5,0,0.5,0.5
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.50_0.50,validation,57.5,72.5,0,0.5,0.5
54,0,23,106,1,0.701298701299,0.824427480916,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.55_0.45,holdout,60,75,0,0.55,0.45
161,0,34,682,1,0.825641025641,0.904494382022,0,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.55_0.45,train,60,75,0,0.55,0.45
23,0,0,143,1,1,1,0,2,2,1,1,0.434782608696,1,0.869565217391,0.766666666667,1,grid_0.00_0.55_0.45,validation,60,75,0,0.55,0.45
22,0,55,106,1,0.285714285714,0.444444444444,0,8,5,0.625,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.60_0.40,holdout,77.5,92.5,0,0.6,0.4
125,0,70,682,1,0.641025641026,0.78125,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.60_0.40,train,77.5,92.5,0,0.6,0.4
15,0,8,143,1,0.652173913043,0.789473684211,0,2,2,1,1,0.434782608696,0.75,0.652173913043,0.5,0.652173913043,grid_0.00_0.60_0.40,validation,77.5,92.5,0,0.6,0.4
27,0,50,106,1,0.350649350649,0.519230769231,0,8,6,0.75,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.65_0.35,holdout,77.5,92.5,0,0.65,0.35
127,0,68,682,1,0.651282051282,0.788819875776,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.65_0.35,train,77.5,92.5,0,0.65,0.35
15,0,8,143,1,0.652173913043,0.789473684211,0,2,2,1,1,0.434782608696,0.75,0.652173913043,0.5,0.652173913043,grid_0.00_0.65_0.35,validation,77.5,92.5,0,0.65,0.35
39,0,38,106,1,0.506493506494,0.672413793103,0,8,7,0.875,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.70_0.30,holdout,75,90,0,0.7,0.3
127,0,68,682,1,0.651282051282,0.788819875776,0,18,16,0.888888888889,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.70_0.30,train,75,90,0,0.7,0.3
15,0,8,143,1,0.652173913043,0.789473684211,0,2,2,1,1,0.434782608696,0.75,0.652173913043,0.5,0.652173913043,grid_0.00_0.70_0.30,validation,75,90,0,0.7,0.3
41,22,36,84,0.650793650794,0.532467532468,0.585714285714,0.207547169811,8,8,1,1,0.12987012987,1,0.25974025974,1,0.38961038961,grid_0.00_0.75_0.25,holdout,75,90,0,0.75,0.25
119,86,76,596,0.580487804878,0.610256410256,0.595,0.126099706745,18,17,0.944444444444,1,0.0512820512821,1,0.102564102564,1,0.153846153846,grid_0.00_0.75_0.25,train,75,90,0,0.75,0.25
14,16,9,127,0.466666666667,0.608695652174,0.528301886792,0.111888111888,2,2,1,0.8,0.347826086957,0.45,0.391304347826,0.466666666667,0.608695652174,grid_0.00_0.75_0.25,validation,75,90,0,0.75,0.25
