candidate_id,split,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,roc_auc,average_precision,precision,recall,f1,false_positive_rate,predicted_positive_count,true_positive_count,false_positive_count,positive_count,row_count
219,validation,400,0.04,63,-1,60,0.8,1.0,0.5,2.0,balanced,0.7799145299145298,0.7991557051932281,0.8314606741573034,0.5174825174825175,0.6379310344827587,0.052083333333333336,89,74,15,143,431
219,holdout,400,0.04,63,-1,60,0.8,1.0,0.5,2.0,balanced,0.6004672897196262,0.3476667608789552,0.2222222222222222,0.09302325581395349,0.13114754098360656,0.1308411214953271,36,8,28,86,300
220,validation,260,0.04,11,5,60,0.65,0.95,0.0,5.0,balanced,0.7634761072261073,0.7711938599341439,0.7701149425287356,0.46853146853146854,0.5826086956521739,0.06944444444444445,87,67,20,143,431
220,holdout,260,0.04,11,5,60,0.65,0.95,0.0,5.0,balanced,0.522169093675288,0.3009892312134552,0.25,0.13953488372093023,0.1791044776119403,0.16822429906542055,48,12,36,86,300
221,validation,180,0.06,63,2,120,0.8,0.95,0.0,5.0,balanced,0.7557303807303807,0.7587677103412561,0.5151515151515151,0.4755244755244755,0.49454545454545457,0.2222222222222222,132,68,64,143,431
221,holdout,180,0.06,63,2,120,0.8,0.95,0.0,5.0,balanced,0.5921538795913932,0.3647055301677565,0.391304347826087,0.4186046511627907,0.4044943820224719,0.2616822429906542,92,36,56,86,300
222,validation,260,0.025,15,5,120,0.8,0.8,0.1,5.0,,0.7455322455322456,0.7455245927630547,0.8472222222222222,0.42657342657342656,0.5674418604651162,0.03819444444444445,72,61,11,143,431
222,holdout,260,0.025,15,5,120,0.8,0.8,0.1,5.0,,0.5292327754835906,0.3440486034849446,0.3684210526315789,0.08139534883720931,0.13333333333333333,0.056074766355140186,19,7,12,86,300
223,validation,120,0.015,11,4,120,0.95,1.0,1.0,1.0,balanced,0.7027000777000777,0.6481671666767278,0.4228187919463087,0.4405594405594406,0.4315068493150685,0.2986111111111111,149,63,86,143,431
223,holdout,120,0.015,11,4,120,0.95,1.0,1.0,1.0,balanced,0.49304499021951753,0.31399940679021454,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.24299065420560748,86,34,52,86,300
224,validation,80,0.08,7,2,40,0.65,0.65,0.1,5.0,,0.7848193473193473,0.7904930268437231,0.9272727272727272,0.35664335664335667,0.5151515151515151,0.013888888888888888,55,51,4,143,431
224,holdout,80,0.08,7,2,40,0.65,0.65,0.1,5.0,,0.6114431645294501,0.37188344560128817,0.48,0.13953488372093023,0.21621621621621623,0.06074766355140187,25,12,13,86,300
225,validation,180,0.015,7,3,40,0.95,0.65,1.0,1.0,balanced,0.7485674048174049,0.6959391975700341,0.4105960264900662,0.43356643356643354,0.4217687074829932,0.3090277777777778,151,62,89,143,431
225,holdout,180,0.015,7,3,40,0.95,0.65,1.0,1.0,balanced,0.502716800695501,0.31041584282613477,0.3026315789473684,0.26744186046511625,0.2839506172839506,0.24766355140186916,76,23,53,86,300
226,validation,400,0.015,31,-1,90,0.65,1.0,1.0,2.0,,0.7546377233877234,0.7621524165513234,0.8472222222222222,0.42657342657342656,0.5674418604651162,0.03819444444444445,72,61,11,143,431
226,holdout,400,0.015,31,-1,90,0.65,1.0,1.0,2.0,,0.5744403390567268,0.3330876030351872,0.34615384615384615,0.10465116279069768,0.16071428571428573,0.0794392523364486,26,9,17,86,300
227,validation,80,0.08,11,4,40,0.95,1.0,0.1,0.5,balanced,0.7893113830613832,0.8053396865544881,0.6944444444444444,0.6993006993006993,0.6968641114982579,0.1527777777777778,144,100,44,143,431
227,holdout,80,0.08,11,4,40,0.95,1.0,0.1,0.5,balanced,0.6261138882851554,0.4054299415778519,0.39473684210526316,0.3488372093023256,0.37037037037037035,0.21495327102803738,76,30,46,86,300
228,validation,180,0.08,31,3,120,0.8,0.65,0.5,5.0,,0.7918123543123543,0.7985920292411994,0.9166666666666666,0.46153846153846156,0.6139534883720931,0.020833333333333332,72,66,6,143,431
228,holdout,180,0.08,31,3,120,0.8,0.65,0.5,5.0,,0.5606933275374919,0.35134867545151816,0.5294117647058824,0.10465116279069768,0.17475728155339806,0.037383177570093455,17,9,8,86,300
229,validation,400,0.025,7,4,120,0.8,0.65,0.0,1.0,balanced,0.7513840326340325,0.7745431037227264,0.6764705882352942,0.4825174825174825,0.563265306122449,0.11458333333333333,102,69,33,143,431
229,holdout,400,0.025,7,4,120,0.8,0.65,0.0,1.0,balanced,0.5796565963920887,0.3659210534721852,0.42857142857142855,0.313953488372093,0.3624161073825503,0.16822429906542055,63,27,36,86,300
230,validation,180,0.08,11,-1,60,0.8,0.8,0.1,0.5,balanced,0.7794289044289044,0.7975783312384829,0.7864077669902912,0.5664335664335665,0.6585365853658537,0.0763888888888889,103,81,22,143,431
230,holdout,180,0.08,11,-1,60,0.8,0.8,0.1,0.5,balanced,0.6202455987828732,0.37089055113104513,0.43636363636363634,0.27906976744186046,0.3404255319148936,0.14485981308411214,55,24,31,86,300
231,validation,80,0.015,5,2,60,0.8,0.8,0.1,5.0,,0.8416375291375292,0.8208991187074578,1.0,0.16083916083916083,0.27710843373493976,0.0,23,23,0,143,431
231,holdout,80,0.015,5,2,60,0.8,0.8,0.1,5.0,,0.6862910236905021,0.5154514196322393,1.0,0.05813953488372093,0.10989010989010989,0.0,5,5,0,86,300
232,validation,260,0.025,11,2,90,0.8,0.65,0.1,2.0,,0.7957216394716395,0.8047224284933248,0.9047619047619048,0.3986013986013986,0.5533980582524272,0.020833333333333332,63,57,6,143,431
232,holdout,260,0.025,11,2,90,0.8,0.65,0.1,2.0,,0.6009563138448163,0.3477816260053438,0.5,0.09302325581395349,0.1568627450980392,0.037383177570093455,16,8,8,86,300
233,validation,120,0.06,63,2,60,0.95,1.0,1.0,2.0,balanced,0.7727272727272727,0.7567643693004842,0.5454545454545454,0.5034965034965035,0.5236363636363637,0.20833333333333334,132,72,60,143,431
233,holdout,120,0.06,63,2,60,0.95,1.0,1.0,2.0,balanced,0.6331232340795478,0.3828677340890189,0.46601941747572817,0.5581395348837209,0.5079365079365079,0.2570093457943925,103,48,55,86,300
234,validation,180,0.06,11,2,40,0.8,0.8,0.1,0.5,balanced,0.7606594794094794,0.7554522008046861,0.5826771653543307,0.5174825174825175,0.5481481481481482,0.1840277777777778,127,74,53,143,431
234,holdout,180,0.06,11,2,40,0.8,0.8,0.1,0.5,balanced,0.6354053466637687,0.4817182675947993,0.4065934065934066,0.43023255813953487,0.4180790960451977,0.2523364485981308,91,37,54,86,300
235,validation,80,0.015,15,2,120,1.0,0.65,0.1,2.0,,0.8598242035742035,0.8317632788373984,1.0,0.26573426573426573,0.4198895027624309,0.0,38,38,0,143,431
235,holdout,80,0.015,15,2,120,1.0,0.65,0.1,2.0,,0.655672679852206,0.45115431727813204,1.0,0.046511627906976744,0.08888888888888889,0.0,4,4,0,86,300
236,validation,80,0.06,5,3,90,0.65,1.0,0.1,1.0,,0.8024961149961151,0.816495703773543,0.9583333333333334,0.4825174825174825,0.641860465116279,0.010416666666666666,72,69,3,143,431
236,holdout,80,0.06,5,3,90,0.65,1.0,0.1,1.0,,0.6198109106715931,0.35773880181543927,0.8571428571428571,0.06976744186046512,0.12903225806451613,0.004672897196261682,7,6,1,86,300
237,validation,120,0.08,63,4,40,1.0,0.65,0.1,0.5,,0.7908411033411034,0.8010118374259292,0.9,0.4405594405594406,0.5915492957746479,0.024305555555555556,70,63,7,143,431
237,holdout,120,0.08,63,4,40,1.0,0.65,0.1,0.5,,0.5872636383394915,0.3276612933761013,0.2,0.06976744186046512,0.10344827586206896,0.11214953271028037,30,6,24,86,300
238,validation,400,0.06,63,-1,120,0.65,1.0,1.0,2.0,,0.7487373737373738,0.7363119906562485,0.8157894736842105,0.43356643356643354,0.5662100456621004,0.04861111111111111,76,62,14,143,431
238,holdout,400,0.06,63,-1,120,0.65,1.0,1.0,2.0,,0.5905781351880026,0.38158925563468743,0.3181818181818182,0.08139534883720931,0.12962962962962962,0.07009345794392523,22,7,15,86,300
239,validation,400,0.04,31,3,40,0.95,0.65,0.0,0.5,,0.7660499222999223,0.774626376730129,0.7171717171717171,0.4965034965034965,0.5867768595041323,0.09722222222222222,99,71,28,143,431
239,holdout,400,0.04,31,3,40,0.95,0.65,0.0,0.5,,0.6465985655292328,0.435646784875384,0.37254901960784315,0.22093023255813954,0.2773722627737226,0.14953271028037382,51,19,32,86,300
240,validation,400,0.04,5,2,120,0.95,0.65,1.0,0.5,,0.7927350427350427,0.7966010285113189,0.8717948717948718,0.4755244755244755,0.6153846153846154,0.034722222222222224,78,68,10,143,431
240,holdout,400,0.04,5,2,120,0.95,0.65,1.0,0.5,,0.5892197348402521,0.3928089220033477,0.42105263157894735,0.09302325581395349,0.1523809523809524,0.0514018691588785,19,8,11,86,300
241,validation,120,0.06,11,3,120,0.95,0.8,0.0,5.0,,0.7918123543123543,0.7944851286785632,0.8285714285714286,0.40559440559440557,0.5446009389671361,0.041666666666666664,70,58,12,143,431
241,holdout,120,0.06,11,3,120,0.95,0.8,0.0,5.0,,0.5504781569224081,0.3826387876702349,0.45454545454545453,0.05813953488372093,0.10309278350515463,0.028037383177570093,11,5,6,86,300
242,validation,120,0.025,15,3,20,1.0,0.65,0.5,5.0,,0.7898212898212897,0.7883645598682153,0.8970588235294118,0.42657342657342656,0.5781990521327014,0.024305555555555556,68,61,7,143,431
242,holdout,120,0.025,15,3,20,1.0,0.65,0.5,5.0,,0.6264399043686155,0.3520580648139302,0.3157894736842105,0.06976744186046512,0.11428571428571428,0.06074766355140187,19,6,13,86,300
243,validation,80,0.025,15,4,60,0.8,0.65,0.0,2.0,,0.8381653069153069,0.8306509142646453,0.96875,0.43356643356643354,0.5990338164251208,0.006944444444444444,64,62,2,143,431
243,holdout,80,0.025,15,4,60,0.8,0.65,0.0,2.0,,0.5754183873071071,0.3745876983686527,0.5833333333333334,0.08139534883720931,0.14285714285714285,0.02336448598130841,12,7,5,86,300
244,validation,120,0.025,15,4,40,0.95,0.8,1.0,0.5,balanced,0.791690947940948,0.8051236871548934,0.5664335664335665,0.5664335664335665,0.5664335664335665,0.2152777777777778,143,81,62,143,431
244,holdout,120,0.025,15,4,40,0.95,0.8,1.0,0.5,balanced,0.5872093023255813,0.3414932741688153,0.4507042253521127,0.37209302325581395,0.40764331210191085,0.1822429906542056,71,32,39,86,300
245,validation,400,0.06,63,-1,40,0.8,0.8,0.0,5.0,,0.7557789432789432,0.75707694668235,0.8275862068965517,0.5034965034965035,0.6260869565217392,0.052083333333333336,87,72,15,143,431
245,holdout,400,0.06,63,-1,40,0.8,0.8,0.0,5.0,,0.569441425777005,0.33828270957041906,0.2857142857142857,0.13953488372093023,0.1875,0.14018691588785046,42,12,30,86,300
246,validation,260,0.015,11,-1,90,1.0,0.95,0.1,0.5,,0.7771707459207459,0.7889701315831842,0.9375,0.4195804195804196,0.5797101449275363,0.013888888888888888,64,60,4,143,431
246,holdout,260,0.015,11,-1,90,1.0,0.95,0.1,0.5,,0.5430884590306455,0.3269624705978914,0.47058823529411764,0.09302325581395349,0.1553398058252427,0.04205607476635514,17,8,9,86,300
247,validation,80,0.04,5,-1,60,0.95,0.8,0.1,2.0,,0.8006021756021755,0.795188836845808,0.9622641509433962,0.35664335664335667,0.5204081632653061,0.006944444444444444,53,51,2,143,431
247,holdout,80,0.04,5,-1,60,0.95,0.8,0.1,2.0,,0.6701260595522712,0.39334394546524665,0.75,0.06976744186046512,0.1276595744680851,0.009345794392523364,8,6,2,86,300
248,validation,80,0.04,11,2,20,1.0,0.8,0.1,2.0,balanced,0.76505439005439,0.7331314236110433,0.423841059602649,0.44755244755244755,0.43537414965986393,0.3020833333333333,151,64,87,143,431
248,holdout,80,0.04,11,2,20,1.0,0.8,0.1,2.0,balanced,0.6152466855031514,0.33367812003090946,0.4421052631578947,0.4883720930232558,0.46408839779005523,0.24766355140186916,95,42,53,86,300
249,validation,260,0.08,63,-1,60,1.0,0.95,0.1,0.5,,0.7768550893550894,0.7975989190563859,0.8444444444444444,0.5314685314685315,0.6523605150214592,0.04861111111111111,90,76,14,143,431
249,holdout,260,0.08,63,-1,60,1.0,0.95,0.1,0.5,,0.5698217778743752,0.3220111912300563,0.13333333333333333,0.046511627906976744,0.06896551724137931,0.12149532710280374,30,4,26,86,300
250,validation,180,0.06,7,5,20,0.95,0.8,1.0,1.0,,0.7678467365967366,0.7713266472478264,0.8734177215189873,0.4825174825174825,0.6216216216216216,0.034722222222222224,79,69,10,143,431
250,holdout,180,0.06,7,5,20,0.95,0.8,1.0,1.0,,0.6051945229297978,0.34280405643583645,0.2571428571428571,0.10465116279069768,0.1487603305785124,0.12149532710280374,35,9,26,86,300
251,validation,400,0.04,7,5,60,0.8,0.95,1.0,2.0,balanced,0.7510926573426574,0.760234519480262,0.7029702970297029,0.4965034965034965,0.5819672131147541,0.10416666666666667,101,71,30,143,431
251,holdout,400,0.04,7,5,60,0.8,0.95,1.0,2.0,balanced,0.6094870680286895,0.3889051169794382,0.38461538461538464,0.29069767441860467,0.33112582781456956,0.18691588785046728,65,25,40,86,300
252,validation,80,0.025,63,3,90,0.8,1.0,1.0,2.0,,0.8094162781662781,0.7980704886588607,0.9787234042553191,0.32167832167832167,0.4842105263157895,0.003472222222222222,47,46,1,143,431
252,holdout,80,0.025,63,3,90,0.8,1.0,1.0,2.0,,0.6191317104977178,0.41464528179115445,0.9090909090909091,0.11627906976744186,0.20618556701030927,0.004672897196261682,11,10,1,86,300
253,validation,400,0.015,31,5,20,0.8,0.95,1.0,1.0,balanced,0.7747426184926185,0.7940958920121572,0.6513157894736842,0.6923076923076923,0.6711864406779661,0.1840277777777778,152,99,53,143,431
253,holdout,400,0.015,31,5,20,0.8,0.95,1.0,1.0,balanced,0.5007063681808303,0.3008818378568444,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.2616822429906542,86,30,56,86,300
254,validation,180,0.08,15,3,40,1.0,1.0,0.1,2.0,,0.7881458818958819,0.7925466447591016,0.7659574468085106,0.5034965034965035,0.6075949367088608,0.0763888888888889,94,72,22,143,431
254,holdout,180,0.08,15,3,40,1.0,1.0,0.1,2.0,,0.6310584655509671,0.3691573205699851,0.2857142857142857,0.11627906976744186,0.1652892561983471,0.11682242990654206,35,10,25,86,300
255,validation,400,0.015,63,4,40,1.0,0.8,0.5,5.0,,0.7667055167055168,0.7828505873722438,0.9375,0.4195804195804196,0.5797101449275363,0.013888888888888888,64,60,4,143,431
255,holdout,400,0.015,63,4,40,1.0,0.8,0.5,5.0,,0.6332862421212779,0.35933643650339464,0.42857142857142855,0.06976744186046512,0.12,0.037383177570093455,14,6,8,86,300
256,validation,80,0.06,11,5,20,0.65,0.8,1.0,1.0,balanced,0.7854263791763791,0.7847432207655052,0.6211180124223602,0.6993006993006993,0.6578947368421053,0.21180555555555555,161,100,61,143,431
256,holdout,80,0.06,11,5,20,0.65,0.8,1.0,1.0,balanced,0.5679743534014345,0.3247098344070877,0.3493975903614458,0.3372093023255814,0.3431952662721893,0.2523364485981308,83,29,54,86,300
257,validation,80,0.06,15,2,20,1.0,0.95,0.1,0.5,balanced,0.7577214452214452,0.739409027861625,0.49242424242424243,0.45454545454545453,0.4727272727272727,0.2326388888888889,132,65,67,143,431
257,holdout,80,0.06,15,2,20,1.0,0.95,0.1,0.5,balanced,0.6152466855031515,0.34651114566192326,0.44036697247706424,0.5581395348837209,0.49230769230769234,0.2850467289719626,109,48,61,86,300
258,validation,260,0.06,5,2,60,0.8,0.8,0.1,2.0,,0.7809343434343435,0.7875076849393924,0.8414634146341463,0.4825174825174825,0.6133333333333333,0.04513888888888889,82,69,13,143,431
258,holdout,260,0.06,5,2,60,0.8,0.8,0.1,2.0,,0.5753097152792871,0.3506231659986391,0.5625,0.20930232558139536,0.3050847457627119,0.06542056074766354,32,18,14,86,300
259,validation,180,0.04,63,-1,40,1.0,0.65,0.0,1.0,,0.7753253690753691,0.8051800821145522,0.8068181818181818,0.4965034965034965,0.6147186147186147,0.059027777777777776,88,71,17,143,431
259,holdout,180,0.04,63,-1,40,1.0,0.65,0.0,1.0,,0.5963920886763746,0.35778389079727607,0.3235294117647059,0.12790697674418605,0.18333333333333332,0.10747663551401869,34,11,23,86,300
260,validation,260,0.015,5,2,40,1.0,1.0,1.0,2.0,,0.7984897047397047,0.7957463627542757,1.0,0.3076923076923077,0.47058823529411764,0.0,44,44,0,143,431
260,holdout,260,0.015,5,2,40,1.0,1.0,1.0,2.0,,0.6433927407085416,0.40558483939778245,1.0,0.023255813953488372,0.045454545454545456,0.0,2,2,0,86,300
261,validation,80,0.08,15,2,40,0.8,0.8,1.0,0.5,balanced,0.7573936480186481,0.725681168338729,0.48,0.5034965034965035,0.49146757679180886,0.2708333333333333,150,72,78,143,431
261,holdout,80,0.08,15,2,40,0.8,0.8,1.0,0.5,balanced,0.6106281243207998,0.3547143180514978,0.4095238095238095,0.5,0.450261780104712,0.2897196261682243,105,43,62,86,300
262,validation,120,0.04,7,4,20,0.95,0.95,1.0,0.5,balanced,0.7667055167055167,0.7871070763160182,0.6220472440944882,0.5524475524475524,0.5851851851851851,0.16666666666666666,127,79,48,143,431
262,holdout,120,0.04,7,4,20,0.95,0.95,1.0,0.5,balanced,0.6355683547054988,0.3859789309854145,0.35526315789473684,0.313953488372093,0.3333333333333333,0.22897196261682243,76,27,49,86,300
263,validation,180,0.08,11,4,40,0.8,0.8,0.5,2.0,balanced,0.7824397824397824,0.7846004128660027,0.7422680412371134,0.5034965034965035,0.6,0.08680555555555555,97,72,25,143,431
263,holdout,180,0.08,11,4,40,0.8,0.8,0.5,2.0,balanced,0.5906324712019126,0.35190174476636055,0.4032258064516129,0.29069767441860467,0.33783783783783783,0.17289719626168223,62,25,37,86,300
264,validation,400,0.06,31,-1,90,0.8,1.0,1.0,0.5,balanced,0.7513840326340326,0.7454349292487573,0.6016949152542372,0.4965034965034965,0.5440613026819924,0.16319444444444445,118,71,47,143,431
264,holdout,400,0.06,31,-1,90,0.8,1.0,1.0,0.5,balanced,0.5846011736579005,0.35358696650644084,0.2807017543859649,0.18604651162790697,0.22377622377622378,0.19158878504672897,57,16,41,86,300
265,validation,260,0.025,15,3,120,0.95,0.8,0.5,5.0,,0.7862762237762237,0.7706810296883998,0.8450704225352113,0.4195804195804196,0.5607476635514018,0.03819444444444445,71,60,11,143,431
265,holdout,260,0.025,15,3,120,0.95,0.8,0.5,5.0,,0.508476418169963,0.3274837286093998,0.4444444444444444,0.046511627906976744,0.08421052631578947,0.02336448598130841,9,4,5,86,300
266,validation,180,0.025,15,3,90,0.65,0.95,1.0,0.5,balanced,0.7492472804972805,0.7312006145730848,0.4621212121212121,0.42657342657342656,0.44363636363636366,0.2465277777777778,132,61,71,143,431
266,holdout,180,0.025,15,3,90,0.65,0.95,1.0,0.5,balanced,0.49146924581612694,0.3030851588485745,0.3,0.2441860465116279,0.2692307692307692,0.22897196261682243,70,21,49,86,300
267,validation,120,0.015,31,5,60,0.95,0.65,0.1,2.0,,0.7978826728826729,0.7970922945403159,0.75,0.3776223776223776,0.5023255813953489,0.0625,72,54,18,143,431
267,holdout,120,0.015,31,5,60,0.95,0.65,0.1,2.0,,0.6065529232775484,0.3780130871944045,0.5555555555555556,0.11627906976744186,0.19230769230769232,0.037383177570093455,18,10,8,86,300
268,validation,180,0.08,31,3,90,1.0,1.0,0.1,0.5,,0.7816385003885004,0.7941067171549835,0.8395061728395061,0.4755244755244755,0.6071428571428571,0.04513888888888889,81,68,13,143,431
268,holdout,180,0.08,31,3,90,1.0,1.0,0.1,0.5,,0.6226363833949142,0.41014247661156034,0.27586206896551724,0.09302325581395349,0.1391304347826087,0.09813084112149532,29,8,21,86,300
269,validation,400,0.015,15,5,90,0.95,0.8,0.0,0.5,,0.7776563714063713,0.7914922507677428,0.8695652173913043,0.4195804195804196,0.5660377358490566,0.03125,69,60,9,143,431
269,holdout,400,0.015,15,5,90,0.95,0.8,0.0,0.5,,0.5483590523799173,0.33227319255621257,0.38461538461538464,0.11627906976744186,0.17857142857142858,0.07476635514018691,26,10,16,86,300
270,validation,260,0.08,63,4,120,1.0,0.65,1.0,0.5,balanced,0.7335615773115773,0.7377222857167581,0.7311827956989247,0.4755244755244755,0.576271186440678,0.08680555555555555,93,68,25,143,431
270,holdout,260,0.08,63,4,120,1.0,0.65,1.0,0.5,balanced,0.622256031297544,0.3997462799130283,0.42857142857142855,0.27906976744186046,0.3380281690140845,0.14953271028037382,56,24,32,86,300
271,validation,260,0.06,63,2,20,0.95,1.0,0.0,2.0,,0.7939248251748252,0.7880135616976259,0.8554216867469879,0.4965034965034965,0.6283185840707964,0.041666666666666664,83,71,12,143,431
271,holdout,260,0.06,63,2,20,0.95,1.0,0.0,2.0,,0.5652575527059335,0.35671684980561696,0.3157894736842105,0.06976744186046512,0.11428571428571428,0.06074766355140187,19,6,13,86,300
272,validation,120,0.015,11,-1,90,1.0,0.95,0.5,2.0,balanced,0.7896756021756022,0.7888026474261775,0.4697986577181208,0.48951048951048953,0.4794520547945205,0.2743055555555556,149,70,79,143,431
272,holdout,120,0.015,11,-1,90,1.0,0.95,0.5,2.0,balanced,0.4732123451423603,0.30434877250902137,0.21052631578947367,0.18604651162790697,0.19753086419753085,0.2803738317757009,76,16,60,86,300
273,validation,260,0.08,11,-1,20,0.65,1.0,1.0,1.0,balanced,0.7696192696192696,0.7740679796008914,0.7708333333333334,0.5174825174825175,0.6192468619246861,0.0763888888888889,96,74,22,143,431
273,holdout,260,0.08,11,-1,20,0.65,1.0,1.0,1.0,balanced,0.5703108019995653,0.33106865057058116,0.4,0.27906976744186046,0.3287671232876712,0.16822429906542055,60,24,36,86,300
274,validation,120,0.06,15,2,40,1.0,0.65,0.5,2.0,balanced,0.7675553613053613,0.7562535736731169,0.49264705882352944,0.46853146853146854,0.48028673835125446,0.23958333333333334,136,67,69,143,431
274,holdout,120,0.06,15,2,40,1.0,0.65,0.5,2.0,balanced,0.5899261030210825,0.33104308413665534,0.44329896907216493,0.5,0.46994535519125685,0.2523364485981308,97,43,54,86,300
275,validation,180,0.015,63,3,120,0.8,0.65,0.1,1.0,,0.7652972027972028,0.7271564618567873,0.9285714285714286,0.2727272727272727,0.42162162162162165,0.010416666666666666,42,39,3,143,431
275,holdout,180,0.015,63,3,120,0.8,0.65,0.1,1.0,,0.5149424038252555,0.31551941156133556,0.5,0.03488372093023256,0.06521739130434782,0.014018691588785047,6,3,3,86,300
276,validation,260,0.06,11,2,40,0.65,1.0,0.5,2.0,,0.7837024087024087,0.7874612525072024,0.8717948717948718,0.4755244755244755,0.6153846153846154,0.034722222222222224,78,68,10,143,431
276,holdout,260,0.06,11,2,40,0.65,1.0,0.5,2.0,,0.572266898500326,0.4450687343526172,0.6785714285714286,0.22093023255813954,0.3333333333333333,0.04205607476635514,28,19,9,86,300
277,validation,260,0.04,31,4,40,1.0,0.95,0.1,2.0,,0.7727029914529914,0.7653700021086484,0.821917808219178,0.4195804195804196,0.5555555555555556,0.04513888888888889,73,60,13,143,431
277,holdout,260,0.04,31,4,40,1.0,0.95,0.1,2.0,,0.5698761138882852,0.32105865371817577,0.17857142857142858,0.05813953488372093,0.08771929824561403,0.10747663551401869,28,5,23,86,300
278,validation,180,0.015,7,2,120,0.95,0.65,0.1,5.0,,0.8195901320901322,0.8100895324819155,1.0,0.3006993006993007,0.46236559139784944,0.0,43,43,0,143,431
278,holdout,180,0.015,7,2,120,0.95,0.65,0.1,5.0,,0.6179091501847425,0.44904275999673193,1.0,0.046511627906976744,0.08888888888888889,0.0,4,4,0,86,300
279,validation,180,0.025,63,5,120,0.8,1.0,0.1,1.0,balanced,0.7331730769230769,0.7228097523968708,0.5166666666666667,0.43356643356643354,0.4714828897338403,0.2013888888888889,120,62,58,143,431
279,holdout,180,0.025,63,5,120,0.8,1.0,0.1,1.0,balanced,0.5973158009128451,0.3555197264656911,0.44285714285714284,0.36046511627906974,0.3974358974358974,0.1822429906542056,70,31,39,86,300
280,validation,400,0.08,15,3,120,1.0,0.8,0.0,1.0,,0.7805944055944055,0.788086071680952,0.7553191489361702,0.4965034965034965,0.5991561181434599,0.0798611111111111,94,71,23,143,431
280,holdout,400,0.08,15,3,120,1.0,0.8,0.0,1.0,,0.5811780047815692,0.35524750312572384,0.3333333333333333,0.12790697674418605,0.18487394957983194,0.102803738317757,33,11,22,86,300
281,validation,180,0.08,5,5,120,1.0,1.0,1.0,1.0,,0.7772678710178709,0.7866285316323092,0.85,0.4755244755244755,0.6098654708520179,0.041666666666666664,80,68,12,143,431
281,holdout,180,0.08,5,5,120,1.0,1.0,1.0,1.0,,0.5936209519669637,0.39291219035858377,0.43478260869565216,0.11627906976744186,0.1834862385321101,0.06074766355140187,23,10,13,86,300
282,validation,180,0.04,7,-1,120,0.8,0.65,0.5,1.0,,0.7644959207459207,0.7757896665523801,0.8840579710144928,0.42657342657342656,0.5754716981132075,0.027777777777777776,69,61,8,143,431
282,holdout,180,0.04,7,-1,120,0.8,0.65,0.5,1.0,,0.5526515974788089,0.35026060620282595,0.375,0.06976744186046512,0.11764705882352941,0.04672897196261682,16,6,10,86,300
283,validation,80,0.06,7,-1,20,0.95,0.95,0.0,2.0,balanced,0.7640588578088578,0.7724625994026609,0.55,0.46153846153846156,0.5019011406844106,0.1875,120,66,54,143,431
283,holdout,80,0.06,7,-1,20,0.95,0.95,0.0,2.0,balanced,0.5995979134970659,0.3516786309401687,0.3684210526315789,0.32558139534883723,0.345679012345679,0.22429906542056074,76,28,48,86,300
284,validation,120,0.025,31,5,20,0.8,0.95,0.5,5.0,,0.7837873931623931,0.7865105658923395,0.8026315789473685,0.42657342657342656,0.5570776255707762,0.052083333333333336,76,61,15,143,431
284,holdout,120,0.025,31,5,20,0.8,0.95,0.5,5.0,,0.5366768093892632,0.29675485877511254,0.3225806451612903,0.11627906976744186,0.17094017094017094,0.09813084112149532,31,10,21,86,300
285,validation,120,0.025,5,-1,20,0.8,0.8,1.0,0.5,balanced,0.743006993006993,0.694531713572481,0.4391891891891892,0.45454545454545453,0.44673539518900346,0.2881944444444444,148,65,83,143,431
285,holdout,120,0.025,5,-1,20,0.8,0.8,1.0,0.5,balanced,0.6562703760052162,0.38707715733041936,0.3541666666666667,0.3953488372093023,0.37362637362637363,0.2897196261682243,96,34,62,86,300
286,validation,80,0.025,31,4,60,0.8,0.65,0.0,0.5,balanced,0.7861305361305361,0.7822196536576751,0.5,0.46153846153846156,0.48,0.22916666666666666,132,66,66,143,431
286,holdout,80,0.025,31,4,60,0.8,0.65,0.0,0.5,balanced,0.547000652032167,0.319995115593649,0.44086021505376344,0.47674418604651164,0.4581005586592179,0.24299065420560748,93,41,52,86,300
287,validation,120,0.08,7,3,120,1.0,0.65,1.0,0.5,balanced,0.7479846542346542,0.7678191031607698,0.5982905982905983,0.48951048951048953,0.5384615384615384,0.16319444444444445,117,70,47,143,431
287,holdout,120,0.08,7,3,120,1.0,0.65,1.0,0.5,balanced,0.5732992827646164,0.36518172713686026,0.3787878787878788,0.29069767441860467,0.32894736842105265,0.19158878504672897,66,25,41,86,300
288,validation,80,0.015,15,4,40,0.65,0.95,0.5,0.5,balanced,0.8114680458430459,0.8098839946777903,0.4171779141104294,0.4755244755244755,0.4444444444444444,0.3298611111111111,163,68,95,143,431
288,holdout,80,0.015,15,4,40,0.65,0.95,0.5,0.5,balanced,0.5699847859161052,0.3298409299964528,0.3764705882352941,0.37209302325581395,0.3742690058479532,0.24766355140186916,85,32,53,86,300
289,validation,260,0.025,5,3,120,0.95,1.0,0.1,2.0,balanced,0.7480089355089354,0.7488172293882627,0.4961832061068702,0.45454545454545453,0.4744525547445255,0.22916666666666666,131,65,66,143,431
