feature_set,param_set,feature_count,evaluation_split_column,split,threshold_quantile,threshold_value,row_count,normal_count,pre_fault_count,roc_auc,average_precision,precision,recall,f1,false_positive_rate
sensor_cyclic_event,max_samples_512,145,split_substation_based,holdout,0.975,0.5142807492462657,256,191,65,0.561578735400725,0.34906993169657813,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_cyclic_event,max_samples_512,145,split_substation_based,holdout,0.99,0.5324120113720242,256,191,65,0.561578735400725,0.34906993169657813,0.36363636363636365,0.06153846153846154,0.10526315789473684,0.03664921465968586
sensor_cyclic_event,max_features_075,145,split_time_based,train,0.95,0.5148709739704068,1770,1263,507,0.594369250133913,0.4113079423470897,0.4796747967479675,0.11637080867850098,0.1873015873015873,0.050673000791765635
sensor_cyclic_event,max_features_075,145,split_time_based,train,0.975,0.5266848531748469,1770,1263,507,0.594369250133913,0.4113079423470897,0.6097560975609756,0.09861932938856016,0.1697792869269949,0.025336500395882817
sensor_cyclic_event,max_features_075,145,split_time_based,train,0.99,0.5419966974111615,1770,1263,507,0.594369250133913,0.4113079423470897,0.6976744186046512,0.05917159763313609,0.10909090909090909,0.010292953285827395
sensor_cyclic_event,max_features_075,145,split_time_based,validation,0.95,0.5148709739704068,362,243,119,0.5275443510737629,0.36283923412452745,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_time_based,validation,0.975,0.5266848531748469,362,243,119,0.5275443510737629,0.36283923412452745,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_time_based,validation,0.99,0.5419966974111615,362,243,119,0.5275443510737629,0.36283923412452745,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_time_based,holdout,0.95,0.5148709739704068,394,261,133,0.7161582116210066,0.6394498181484876,1.0,0.17293233082706766,0.2948717948717949,0.0
sensor_cyclic_event,max_features_075,145,split_time_based,holdout,0.975,0.5266848531748469,394,261,133,0.7161582116210066,0.6394498181484876,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_event,max_features_075,145,split_time_based,holdout,0.99,0.5419966974111615,394,261,133,0.7161582116210066,0.6394498181484876,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_cyclic_event,max_features_075,145,split_substation_based,train,0.95,0.5148709739704068,2021,1380,641,0.6285694906057111,0.4826930460804401,0.5725190839694656,0.11700468018720749,0.19430051813471502,0.04057971014492753
sensor_cyclic_event,max_features_075,145,split_substation_based,train,0.975,0.5266848531748469,2021,1380,641,0.6285694906057111,0.4826930460804401,0.7303370786516854,0.10140405616224649,0.1780821917808219,0.017391304347826087
sensor_cyclic_event,max_features_075,145,split_substation_based,train,0.99,0.5419966974111615,2021,1380,641,0.6285694906057111,0.4826930460804401,0.8627450980392157,0.0686427457098284,0.12716763005780346,0.005072463768115942
sensor_cyclic_event,max_features_075,145,split_substation_based,validation,0.95,0.5148709739704068,249,196,53,0.5300346553715826,0.3538000171744016,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_substation_based,validation,0.975,0.5266848531748469,249,196,53,0.5300346553715826,0.3538000171744016,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_substation_based,validation,0.99,0.5419966974111615,249,196,53,0.5300346553715826,0.3538000171744016,0.0,0.0,0.0,0.0
sensor_cyclic_event,max_features_075,145,split_substation_based,holdout,0.95,0.5148709739704068,256,191,65,0.5082561417639951,0.3025365995448548,0.4666666666666667,0.1076923076923077,0.175,0.041884816753926704
sensor_cyclic_event,max_features_075,145,split_substation_based,holdout,0.975,0.5266848531748469,256,191,65,0.5082561417639951,0.3025365995448548,0.38461538461538464,0.07692307692307693,0.1282051282051282,0.041884816753926704
sensor_cyclic_event,max_features_075,145,split_substation_based,holdout,0.99,0.5419966974111615,256,191,65,0.5082561417639951,0.3025365995448548,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_cyclic_event,bootstrap_true,145,split_time_based,train,0.95,0.5258025169083437,1770,1263,507,0.6070390619997782,0.4152527303736294,0.4796747967479675,0.11637080867850098,0.1873015873015873,0.050673000791765635
sensor_cyclic_event,bootstrap_true,145,split_time_based,train,0.975,0.5370298648851753,1770,1263,507,0.6070390619997782,0.4152527303736294,0.6,0.09467455621301775,0.1635434412265758,0.025336500395882817
sensor_cyclic_event,bootstrap_true,145,split_time_based,train,0.99,0.5490830809872211,1770,1263,507,0.6070390619997782,0.4152527303736294,0.7111111111111111,0.0631163708086785,0.11594202898550725,0.010292953285827395
sensor_cyclic_event,bootstrap_true,145,split_time_based,validation,0.95,0.5258025169083437,362,243,119,0.5615036137911955,0.38208438635701725,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_time_based,validation,0.975,0.5370298648851753,362,243,119,0.5615036137911955,0.38208438635701725,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_time_based,validation,0.99,0.5490830809872211,362,243,119,0.5615036137911955,0.38208438635701725,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_time_based,holdout,0.95,0.5258025169083437,394,261,133,0.7034540373923315,0.630605344816878,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_event,bootstrap_true,145,split_time_based,holdout,0.975,0.5370298648851753,394,261,133,0.7034540373923315,0.630605344816878,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_event,bootstrap_true,145,split_time_based,holdout,0.99,0.5490830809872211,394,261,133,0.7034540373923315,0.630605344816878,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_cyclic_event,bootstrap_true,145,split_substation_based,train,0.95,0.5258025169083437,2021,1380,641,0.6391733930226775,0.4833336026401924,0.5681818181818182,0.11700468018720749,0.19404915912031048,0.041304347826086954
sensor_cyclic_event,bootstrap_true,145,split_substation_based,train,0.975,0.5370298648851753,2021,1380,641,0.6391733930226775,0.4833336026401924,0.7159090909090909,0.09828393135725429,0.1728395061728395,0.018115942028985508
sensor_cyclic_event,bootstrap_true,145,split_substation_based,train,0.99,0.5490830809872211,2021,1380,641,0.6391733930226775,0.4833336026401924,0.8679245283018868,0.0717628705148206,0.13256484149855907,0.005072463768115942
sensor_cyclic_event,bootstrap_true,145,split_substation_based,validation,0.95,0.5258025169083437,249,196,53,0.5407200616095494,0.2962087343630185,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_substation_based,validation,0.975,0.5370298648851753,249,196,53,0.5407200616095494,0.2962087343630185,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_substation_based,validation,0.99,0.5490830809872211,249,196,53,0.5407200616095494,0.2962087343630185,0.0,0.0,0.0,0.0
sensor_cyclic_event,bootstrap_true,145,split_substation_based,holdout,0.95,0.5258025169083437,256,191,65,0.5229158276278695,0.32258178868484033,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_cyclic_event,bootstrap_true,145,split_substation_based,holdout,0.975,0.5370298648851753,256,191,65,0.5229158276278695,0.32258178868484033,0.4166666666666667,0.07692307692307693,0.12987012987012986,0.03664921465968586
sensor_cyclic_event,bootstrap_true,145,split_substation_based,holdout,0.99,0.5490830809872211,256,191,65,0.5229158276278695,0.32258178868484033,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_cyclic_onehot,default_300_auto,187,split_time_based,train,0.95,0.5209292312979361,1770,1263,507,0.6076340574787497,0.413164440756412,0.4666666666666667,0.11045364891518737,0.17862838915470494,0.050673000791765635
sensor_cyclic_onehot,default_300_auto,187,split_time_based,train,0.975,0.5277858536397259,1770,1263,507,0.6076340574787497,0.413164440756412,0.6,0.09467455621301775,0.1635434412265758,0.025336500395882817
sensor_cyclic_onehot,default_300_auto,187,split_time_based,train,0.99,0.5363873800220637,1770,1263,507,0.6076340574787497,0.413164440756412,0.7450980392156863,0.07495069033530571,0.13620071684587814,0.010292953285827395
sensor_cyclic_onehot,default_300_auto,187,split_time_based,validation,0.95,0.5209292312979361,362,243,119,0.5835667600373482,0.43833562455718966,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,default_300_auto,187,split_time_based,validation,0.975,0.5277858536397259,362,243,119,0.5835667600373482,0.43833562455718966,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,default_300_auto,187,split_time_based,validation,0.99,0.5363873800220637,362,243,119,0.5835667600373482,0.43833562455718966,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,default_300_auto,187,split_time_based,holdout,0.95,0.5209292312979361,394,261,133,0.7015815400570392,0.6566397205053318,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_onehot,default_300_auto,187,split_time_based,holdout,0.975,0.5277858536397259,394,261,133,0.7015815400570392,0.6566397205053318,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_onehot,default_300_auto,187,split_time_based,holdout,0.99,0.5363873800220637,394,261,133,0.7015815400570392,0.6566397205053318,1.0,0.12781954887218044,0.22666666666666666,0.0
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,train,0.95,0.5209292312979361,2021,1380,641,0.6410307716656491,0.49163647768911833,0.6050420168067226,0.11232449297971919,0.18947368421052632,0.034057971014492754
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,train,0.975,0.5277858536397259,2021,1380,641,0.6410307716656491,0.49163647768911833,0.7411764705882353,0.09828393135725429,0.17355371900826447,0.015942028985507246
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,train,0.99,0.5363873800220637,2021,1380,641,0.6410307716656491,0.49163647768911833,0.8833333333333333,0.08268330733229329,0.15121255349500715,0.005072463768115942
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,validation,0.95,0.5209292312979361,249,196,53,0.4881594147092799,0.20235045619126873,0.0,0.0,0.0,0.05612244897959184
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,validation,0.975,0.5277858536397259,249,196,53,0.4881594147092799,0.20235045619126873,0.0,0.0,0.0,0.025510204081632654
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,validation,0.99,0.5363873800220637,249,196,53,0.4881594147092799,0.20235045619126873,0.0,0.0,0.0,0.015306122448979591
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,holdout,0.95,0.5209292312979361,256,191,65,0.5457108336689489,0.3324323960685705,0.5,0.09230769230769231,0.15584415584415584,0.031413612565445025
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,holdout,0.975,0.5277858536397259,256,191,65,0.5457108336689489,0.3324323960685705,0.5,0.07692307692307693,0.13333333333333333,0.02617801047120419
sensor_cyclic_onehot,default_300_auto,187,split_substation_based,holdout,0.99,0.5363873800220637,256,191,65,0.5457108336689489,0.3324323960685705,0.4,0.03076923076923077,0.05714285714285714,0.015706806282722512
sensor_cyclic_onehot,trees_600,187,split_time_based,train,0.95,0.5179172483770176,1770,1263,507,0.6134684488421013,0.4117162946423716,0.47540983606557374,0.11439842209072978,0.18441971383147854,0.050673000791765635
sensor_cyclic_onehot,trees_600,187,split_time_based,train,0.975,0.5258992105166832,1770,1263,507,0.6134684488421013,0.4117162946423716,0.6049382716049383,0.09664694280078895,0.16666666666666666,0.025336500395882817
sensor_cyclic_onehot,trees_600,187,split_time_based,train,0.99,0.5368577143244347,1770,1263,507,0.6134684488421013,0.4117162946423716,0.6666666666666666,0.05128205128205128,0.09523809523809523,0.010292953285827395
sensor_cyclic_onehot,trees_600,187,split_time_based,validation,0.95,0.5179172483770176,362,243,119,0.5881315489158626,0.4403405588336618,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,trees_600,187,split_time_based,validation,0.975,0.5258992105166832,362,243,119,0.5881315489158626,0.4403405588336618,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,trees_600,187,split_time_based,validation,0.99,0.5368577143244347,362,243,119,0.5881315489158626,0.4403405588336618,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,trees_600,187,split_time_based,holdout,0.95,0.5179172483770176,394,261,133,0.7043758822343213,0.6730885348294667,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_onehot,trees_600,187,split_time_based,holdout,0.975,0.5258992105166832,394,261,133,0.7043758822343213,0.6730885348294667,1.0,0.15037593984962405,0.26143790849673204,0.0
sensor_cyclic_onehot,trees_600,187,split_time_based,holdout,0.99,0.5368577143244347,394,261,133,0.7043758822343213,0.6730885348294667,1.0,0.12781954887218044,0.22666666666666666,0.0
sensor_cyclic_onehot,trees_600,187,split_substation_based,train,0.95,0.5179172483770176,2021,1380,641,0.6453175518325082,0.4979555897979317,0.6324786324786325,0.11544461778471139,0.19525065963060687,0.031159420289855074
sensor_cyclic_onehot,trees_600,187,split_substation_based,train,0.975,0.5258992105166832,2021,1380,641,0.6453175518325082,0.4979555897979317,0.7831325301204819,0.10140405616224649,0.17955801104972377,0.013043478260869565
sensor_cyclic_onehot,trees_600,187,split_substation_based,train,0.99,0.5368577143244347,2021,1380,641,0.6453175518325082,0.4979555897979317,0.8913043478260869,0.06396255850234009,0.11935953420669577,0.0036231884057971015
sensor_cyclic_onehot,trees_600,187,split_substation_based,validation,0.95,0.5179172483770176,249,196,53,0.49143242202541393,0.2031548974830511,0.0,0.0,0.0,0.07142857142857142
sensor_cyclic_onehot,trees_600,187,split_substation_based,validation,0.975,0.5258992105166832,249,196,53,0.49143242202541393,0.2031548974830511,0.0,0.0,0.0,0.04081632653061224
sensor_cyclic_onehot,trees_600,187,split_substation_based,validation,0.99,0.5368577143244347,249,196,53,0.49143242202541393,0.2031548974830511,0.0,0.0,0.0,0.02040816326530612
sensor_cyclic_onehot,trees_600,187,split_substation_based,holdout,0.95,0.5179172483770176,256,191,65,0.5557792992347965,0.3365289861178198,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
sensor_cyclic_onehot,trees_600,187,split_substation_based,holdout,0.975,0.5258992105166832,256,191,65,0.5557792992347965,0.3365289861178198,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
sensor_cyclic_onehot,trees_600,187,split_substation_based,holdout,0.99,0.5368577143244347,256,191,65,0.5557792992347965,0.3365289861178198,0.3333333333333333,0.03076923076923077,0.056338028169014086,0.020942408376963352
sensor_cyclic_onehot,max_samples_256,187,split_time_based,train,0.95,0.519140234640139,1770,1263,507,0.6133591320874346,0.41267953412522446,0.488,0.1203155818540434,0.1930379746835443,0.050673000791765635
sensor_cyclic_onehot,max_samples_256,187,split_time_based,train,0.975,0.5269109934221569,1770,1263,507,0.6133591320874346,0.41267953412522446,0.6,0.09467455621301775,0.1635434412265758,0.025336500395882817
sensor_cyclic_onehot,max_samples_256,187,split_time_based,train,0.99,0.5360200123277141,1770,1263,507,0.6133591320874346,0.41267953412522446,0.6976744186046512,0.05917159763313609,0.10909090909090909,0.010292953285827395
sensor_cyclic_onehot,max_samples_256,187,split_time_based,validation,0.95,0.519140234640139,362,243,119,0.5701144655393021,0.4296444739695107,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_samples_256,187,split_time_based,validation,0.975,0.5269109934221569,362,243,119,0.5701144655393021,0.4296444739695107,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_samples_256,187,split_time_based,validation,0.99,0.5360200123277141,362,243,119,0.5701144655393021,0.4296444739695107,0.0,0.0,0.0,0.0
sensor_cyclic_onehot,max_samples_256,187,split_time_based,holdout,0.95,0.519140234640139,394,261,133,0.7096476824244519,0.6784223406988562,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_onehot,max_samples_256,187,split_time_based,holdout,0.975,0.5269109934221569,394,261,133,0.7096476824244519,0.6784223406988562,1.0,0.16541353383458646,0.2838709677419355,0.0
sensor_cyclic_onehot,max_samples_256,187,split_time_based,holdout,0.99,0.5360200123277141,394,261,133,0.7096476824244519,0.6784223406988562,1.0,0.13533834586466165,0.23841059602649006,0.0
sensor_cyclic_onehot,max_samples_256,187,split_substation_based,train,0.95,0.519140234640139,2021,1380,641,0.6434228673494766,0.495859963548573,0.6363636363636364,0.12012480499219969,0.2020997375328084,0.03188405797101449
sensor_cyclic_onehot,max_samples_256,187,split_substation_based,train,0.975,0.5269109934221569,2021,1380,641,0.6434228673494766,0.495859963548573,0.7710843373493976,0.0998439937597504,0.17679558011049723,0.013768115942028985
