model,split,candidate_id,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
leadtime_lgbm,validation,230,200,0.03,7,4,10,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3338427369236099,0.40049637995722726,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,230,200,0.03,7,4,10,0.8,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4261129816685372,0.6172970010179313,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,231,200,0.03,7,4,10,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3335780115814371,0.39731127692957885,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,231,200,0.03,7,4,10,0.9,0.8,0.1,1.0,balanced,86,0.6395348837209303,0.4340715820951313,0.629517345694708,0.9651162790697675,0.3953488372093023
leadtime_lgbm,validation,232,200,0.03,7,4,10,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.3338427369236099,0.40049637995722726,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,232,200,0.03,7,4,10,0.9,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4261129816685372,0.6172970010179313,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,233,200,0.03,7,4,20,0.8,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,233,200,0.03,7,4,20,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45747773089545235,0.6618748568998789,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,234,200,0.03,7,4,20,0.8,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3177083333333333,0.3861451048951049,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,234,200,0.03,7,4,20,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44932844932844934,0.6493738819320215,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,235,200,0.03,7,4,20,0.9,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,235,200,0.03,7,4,20,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45747773089545235,0.6618748568998789,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,236,200,0.03,7,4,20,0.9,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3177083333333333,0.3861451048951049,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,236,200,0.03,7,4,20,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44932844932844934,0.6493738819320215,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,237,200,0.03,7,4,30,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.34951653944020356,0.42303101478674004,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,237,200,0.03,7,4,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,238,200,0.03,7,4,30,0.8,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3444118605408928,0.41601214035231626,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,238,200,0.03,7,4,30,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,239,200,0.03,7,4,30,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.34951653944020356,0.42303101478674004,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,239,200,0.03,7,4,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,240,200,0.03,7,4,30,0.9,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3444118605408928,0.41601214035231626,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,240,200,0.03,7,4,30,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,241,200,0.03,7,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.31313131313131315,0.37857596948506045,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,241,200,0.03,7,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,242,200,0.03,7,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.3074325011699119,0.3710224951755807,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,242,200,0.03,7,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,243,200,0.03,7,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.31313131313131315,0.37857596948506045,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,243,200,0.03,7,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,244,200,0.03,7,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.3074325011699119,0.3710224951755807,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,244,200,0.03,7,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,245,200,0.03,7,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,245,200,0.03,7,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4416315049226441,0.6387008144441173,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,246,200,0.03,7,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3181818181818182,0.38270820089001906,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,246,200,0.03,7,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4410878976096367,0.6366952057043058,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,247,200,0.03,7,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
leadtime_lgbm,holdout,247,200,0.03,7,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4416315049226441,0.6387008144441173,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,248,200,0.03,7,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3181818181818182,0.38270820089001906,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,248,200,0.03,7,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6511627906976745,0.4410878976096367,0.6366952057043058,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,249,200,0.03,7,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3489583333333333,0.4231861888111888,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,249,200,0.03,7,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,250,200,0.03,7,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33398501140436626,0.4035334167298977,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,250,200,0.03,7,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45773792845801814,0.6644979050870872,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,251,200,0.03,7,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3489583333333333,0.4231861888111888,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,251,200,0.03,7,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,252,200,0.03,7,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33398501140436626,0.4035334167298977,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,252,200,0.03,7,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45773792845801814,0.6644979050870872,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,253,200,0.03,15,3,10,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3489583333333333,0.42701048951048953,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,253,200,0.03,15,3,10,0.8,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.39460166246380873,0.5728430216267993,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,254,200,0.03,15,3,10,0.8,0.9,0.1,1.0,balanced,143,0.4755244755244755,0.35313994910941476,0.4346648160999306,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,254,200,0.03,15,3,10,0.8,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.40224719101123596,0.5818134308858113,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,255,200,0.03,15,3,10,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3489583333333333,0.42701048951048953,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,255,200,0.03,15,3,10,0.9,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.39460166246380873,0.5728430216267993,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,256,200,0.03,15,3,10,0.9,0.9,0.1,1.0,balanced,143,0.4755244755244755,0.35313994910941476,0.4346648160999306,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,256,200,0.03,15,3,10,0.9,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.40224719101123596,0.5818134308858113,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,257,200,0.03,15,3,20,0.8,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.3422377080913666,0.41987281011671257,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,257,200,0.03,15,3,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,258,200,0.03,15,3,20,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.3368176538908246,0.41543822031626904,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,258,200,0.03,15,3,20,0.8,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813258636788049,0.6992378346687512,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,259,200,0.03,15,3,20,0.9,0.8,0.1,1.0,balanced,143,0.46153846153846156,0.3422377080913666,0.41987281011671257,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,259,200,0.03,15,3,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,260,200,0.03,15,3,20,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.3368176538908246,0.41543822031626904,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,260,200,0.03,15,3,20,0.9,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813258636788049,0.6992378346687512,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,261,200,0.03,15,3,30,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,261,200,0.03,15,3,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,262,200,0.03,15,3,30,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33805453805453806,0.412146827531443,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,262,200,0.03,15,3,30,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45772540216984653,0.6633583901025761,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,263,200,0.03,15,3,30,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,263,200,0.03,15,3,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4656574151948416,0.6754552389148591,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,264,200,0.03,15,3,30,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33805453805453806,0.412146827531443,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,264,200,0.03,15,3,30,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45772540216984653,0.6633583901025761,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,265,200,0.03,15,4,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.317990097194205,0.37956651820579934,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,265,200,0.03,15,4,10,0.8,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3856154133931911,0.5635685015529976,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,266,200,0.03,15,4,10,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33855313595954656,0.4013818332389411,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,266,200,0.03,15,4,10,0.8,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.402485748995421,0.5835794524745568,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,267,200,0.03,15,4,10,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.317990097194205,0.37956651820579934,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,267,200,0.03,15,4,10,0.9,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3856154133931911,0.5635685015529976,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,268,200,0.03,15,4,10,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33855313595954656,0.4013818332389411,0.7902097902097902,0.6713286713286714
leadtime_lgbm,holdout,268,200,0.03,15,4,10,0.9,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.402485748995421,0.5835794524745568,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,269,200,0.03,15,4,20,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31744287777981245,0.38874425946390795,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,269,200,0.03,15,4,20,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45773792845801814,0.6644979050870872,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,270,200,0.03,15,4,20,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3229166666666667,0.39805506993006995,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,270,200,0.03,15,4,20,0.8,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,271,200,0.03,15,4,20,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31744287777981245,0.38874425946390795,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,271,200,0.03,15,4,20,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.45773792845801814,0.6644979050870872,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,272,200,0.03,15,4,20,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3229166666666667,0.39805506993006995,0.7902097902097902,0.7272727272727273
leadtime_lgbm,holdout,272,200,0.03,15,4,20,0.9,0.9,0.1,1.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,273,200,0.03,15,4,30,0.8,0.8,0.1,1.0,balanced,143,0.4965034965034965,0.3693121693121693,0.44901764901764896,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,273,200,0.03,15,4,30,0.8,0.8,0.1,1.0,balanced,86,0.7209302325581395,0.4893060614551228,0.710325346817231,0.9651162790697675,0.313953488372093
leadtime_lgbm,validation,274,200,0.03,15,4,30,0.8,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.3591934729089097,0.43428780216914264,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,274,200,0.03,15,4,30,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45772540216984653,0.6633583901025761,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,275,200,0.03,15,4,30,0.9,0.8,0.1,1.0,balanced,143,0.4965034965034965,0.3693121693121693,0.44901764901764896,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,275,200,0.03,15,4,30,0.9,0.8,0.1,1.0,balanced,86,0.7209302325581395,0.4893060614551228,0.710325346817231,0.9651162790697675,0.313953488372093
leadtime_lgbm,validation,276,200,0.03,15,4,30,0.9,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.3591934729089097,0.43428780216914264,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,276,200,0.03,15,4,30,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45772540216984653,0.6633583901025761,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,277,200,0.03,15,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31784980365826365,0.3834001559692825,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,277,200,0.03,15,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4646464646464647,0.6772374911909794,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,278,200,0.03,15,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.3986013986013986,0.29462299765330063,0.3643393031822784,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,278,200,0.03,15,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.48045267489711935,0.699971289118576,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,279,200,0.03,15,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31784980365826365,0.3834001559692825,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,279,200,0.03,15,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4646464646464647,0.6772374911909794,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,280,200,0.03,15,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.3986013986013986,0.29462299765330063,0.3643393031822784,0.7902097902097902,0.7342657342657343
leadtime_lgbm,holdout,280,200,0.03,15,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.48045267489711935,0.699971289118576,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,281,200,0.03,15,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.31267175572519085,0.37330486307585536,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,281,200,0.03,15,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4405430711610487,0.6431767703161746,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,282,200,0.03,15,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3230991474902846,0.39154948695325914,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,282,200,0.03,15,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45636704119850185,0.6658936503788868,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,283,200,0.03,15,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.4195804195804196,0.31267175572519085,0.37330486307585536,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,283,200,0.03,15,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4405430711610487,0.6431767703161746,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,284,200,0.03,15,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3230991474902846,0.39154948695325914,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,284,200,0.03,15,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.45636704119850185,0.6658936503788868,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,285,200,0.03,15,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35376475376475375,0.4287661056891826,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,285,200,0.03,15,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,286,200,0.03,15,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.35905575905575904,0.43309511001818696,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,286,200,0.03,15,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813670411985019,0.6973085968121243,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,287,200,0.03,15,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.4755244755244755,0.35376475376475375,0.4287661056891826,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,287,200,0.03,15,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,288,200,0.03,15,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.4825174825174825,0.35905575905575904,0.43309511001818696,0.7902097902097902,0.6433566433566433
leadtime_lgbm,holdout,288,200,0.03,15,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.7093023255813954,0.4813670411985019,0.6973085968121243,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,289,200,0.03,31,3,10,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3489583333333333,0.42701048951048953,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,289,200,0.03,31,3,10,0.8,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.39460166246380873,0.5728430216267993,0.9651162790697675,0.45348837209302323
